date,home,away,venue,total_runs,opening_total,closing_total,temp,relh,eff_wind
2024-07-29,BOS,SEA,Fenway Park,21,8.417,8.5,72.0,75.8,4.0
2024-07-29,NYM,MIN,Citi Field,17,8.417,8.167,80.0,66.8,10.0
2024-07-29,STL,TEX,Busch Stadium,9,8.583,8.5,91.0,59.7,7.0
2024-07-29,CHW,KC,Guaranteed Rate Field,13,8.917,9.167,79.0,67.0,9.0
2024-07-30,DET,CLE,Comerica Park,5,8.5,8.0,80.0,66.8,7.0
2024-07-30,BAL,TOR,Oriole Park at Camden Yards,8,8.25,8.5,79.0,74.3,13.0
2024-07-30,PHI,NYY,Citizens Bank Park,13,8.75,10.167,83.0,67.1,13.0
2024-07-30,CIN,CHC,Great American Ball Park,9,9.0,9.167,87.0,65.2,6.0
2024-07-30,BOS,SEA,Fenway Park,16,9.5,10.5,84.0,66.8,5.0
2024-07-30,NYM,MIN,Citi Field,2,8.583,8.5,80.0,71.4,15.0
2024-07-30,STL,TEX,Busch Stadium,9,8.5,8.5,82.0,69.5,6.0
2024-07-30,CHW,KC,Guaranteed Rate Field,7,8.5,8.75,84.0,57.0,0.0
2024-07-30,MIL,ATL,American Family Field,6,9.083,8.5,84.0,64.9,0.0
2024-07-30,LAA,COL,Angel Stadium,17,8.5,8.917,79.0,61.5,6.0
2024-07-30,SD,LAD,Petco Park,11,7.5,7.417,73.0,70.7,0.0
2024-07-30,SF,ATH,Oracle Park,7,7.5,7.75,63.0,86.7,16.0
2024-07-31,BAL,TOR,Oriole Park at Camden Yards,14,9.0,7.75,90.0,50.3,2.0
2024-07-31,PHI,NYY,Citizens Bank Park,11,9.417,7.667,87.0,65.3,9.0
2024-07-31,NYM,MIN,Citi Field,11,8.0,7.083,83.0,55.2,9.0
2024-07-31,CHW,KC,Guaranteed Rate Field,13,8.917,7.25,86.0,53.6,0.0
2024-07-31,MIL,ATL,American Family Field,8,7.083,5.417,86.0,48.6,-5.0
2024-07-31,STL,TEX,Busch Stadium,11,8.917,7.333,94.0,53.6,0.0
2024-07-31,BOS,SEA,Fenway Park,5,9.5,6.583,80.0,79.2,12.0
2024-07-31,CIN,CHC,Great American Ball Park,17,9.0,8.417,85.0,93.4,0.0
2024-07-31,SD,LAD,Petco Park,9,7.5,6.25,73.0,68.4,0.0
2024-07-31,LAA,COL,Angel Stadium,3,8.583,6.0,80.0,63.7,0.0
2024-07-31,SF,ATH,Oracle Park,1,7.5,4.833,62.0,89.7,0.0
2024-08-01,CLE,BAL,Progressive Field,13,9.5,7.667,84.0,60.7,-4.0
2024-08-01,DET,KC,Comerica Park,8,8.25,6.5,87.0,63.0,-11.0
2024-08-01,ATL,MIA,Truist Park,6,8.667,6.667,89.0,69.6,0.0
2024-08-01,CHC,STL,Wrigley Field,9,7.917,5.75,84.0,69.5,-5.0
2024-08-01,LAA,COL,Angel Stadium,9,9.0,6.333,79.0,70.7,6.0
2024-08-02,CHC,STL,Wrigley Field,9,7.5,7.083,77.0,69.4,-10.0
2024-08-02,DET,KC,Comerica Park,11,6.917,5.583,80.0,69.1,0.0
